@id,@type,id,reportType,dateImport,dateResult,ranking,description,category,channel,dateDiff,startTime,rLength,ratePerc,rateInK,shr,rateInKAll,live
/api/cim_tv_public_results_daily_views/80543,CimTvPublicResultsDailyView,80543,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,9,ZIE MIJ GRAAG,,EEN,2020-02-04T00:00:00.000000,20:41:07,00:27:07,,545.284,,,0
/api/cim_tv_public_results_daily_views/80544,CimTvPublicResultsDailyView,80544,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,10,DERTIGERS,,EEN,2020-02-04T00:00:00.000000,21:57:34,00:22:38,,522.307,,,0
/api/cim_tv_public_results_daily_views/80545,CimTvPublicResultsDailyView,80545,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,11,HET 1 UUR-JOURNAAL,,EEN,2020-02-04T00:00:00.000000,13:00:05,00:28:12,,395.005,,,0
/api/cim_tv_public_results_daily_views/80546,CimTvPublicResultsDailyView,80546,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,12,TELEFACTS WINTER,,VTM,2020-02-04T00:00:00.000000,21:46:38,00:43:29,,384.200,,,0
/api/cim_tv_public_results_daily_views/80547,CimTvPublicResultsDailyView,80547,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,13,BOERENJAAR,,VIER,2020-02-04T00:00:00.000000,21:15:58,00:43:37,,336.037,,,0
/api/cim_tv_public_results_daily_views/80548,CimTvPublicResultsDailyView,80548,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,14,GEUBELS EN DE BELGEN,,VIER,2020-02-04T00:00:00.000000,20:35:14,00:32:29,,301.003,,,0
/api/cim_tv_public_results_daily_views/80549,CimTvPublicResultsDailyView,80549,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,15,DE BUURTPOLITIE,,VTM,2020-02-04T00:00:00.000000,18:20:48,00:26:43,,287.477,,,0
/api/cim_tv_public_results_daily_views/80550,CimTvPublicResultsDailyView,80550,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,16,FLIKKEN MAASTRICHT,,EEN,2020-02-04T00:00:00.000000,17:12:59,00:50:30,,284.401,,,0
/api/cim_tv_public_results_daily_views/80551,CimTvPublicResultsDailyView,80551,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,17,NIEUWS 13U VTM,,VTM,2020-02-04T00:00:00.000000,12:59:53,00:27:59,,266.434,,,0
/api/cim_tv_public_results_daily_views/80552,CimTvPublicResultsDailyView,80552,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,18,DE AFSPRAAK,,Canvas,2020-02-04T00:00:00.000000,20:31:24,00:44:26,,232.764,,,0
/api/cim_tv_public_results_daily_views/80553,CimTvPublicResultsDailyView,80553,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,19,BLOKKEN,,EEN,2020-02-04T00:00:00.000000,12:32:06,00:27:14,,217.608,,,0
/api/cim_tv_public_results_daily_views/80554,CimTvPublicResultsDailyView,80554,north,2020-02-05T00:00:00.000000,2020-02-04T00:00:00.000000,20,HUIZENJAGERS,,VIER,2020-02-04T00:00:00.000000,19:44:34,00:38:09,,208.724,,,0
/api/cim_tv_public_results_daily_views/80575,CimTvPublicResultsDailyView,80575,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,1,THUIS,,EEN,2020-02-05T00:00:00.000000,20:14:30,00:25:16,,1.173.835,,,0
/api/cim_tv_public_results_daily_views/80576,CimTvPublicResultsDailyView,80576,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,2,HET 7 UUR-JOURNAAL,,EEN,2020-02-05T00:00:00.000000,19:00:05,00:41:23,,970.465,,,0
/api/cim_tv_public_results_daily_views/80577,CimTvPublicResultsDailyView,80577,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,3,IEDEREEN BEROEMD,,EEN,2020-02-05T00:00:00.000000,19:43:32,00:22:12,,955.937,,,0
/api/cim_tv_public_results_daily_views/80578,CimTvPublicResultsDailyView,80578,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,4,BLOKKEN,,EEN,2020-02-05T00:00:00.000000,18:31:00,00:27:12,,748.036,,,0
/api/cim_tv_public_results_daily_views/80579,CimTvPublicResultsDailyView,80579,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,5,NIEUWS 19U VTM,,VTM,2020-02-05T00:00:00.000000,18:59:54,00:52:57,,680.224,,,0
/api/cim_tv_public_results_daily_views/80580,CimTvPublicResultsDailyView,80580,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,6,OP EEN - BEWEGEN,,EEN,2020-02-05T00:00:00.000000,20:41:55,00:48:27,,608.940,,,0
/api/cim_tv_public_results_daily_views/80581,CimTvPublicResultsDailyView,80581,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,7,VB. BB. 1/2F - ZULTE WAREGEM/CL.BRUGGE,,Canvas,2020-02-05T00:00:00.000000,20:45:24,01:34:23,,593.280,,,0
/api/cim_tv_public_results_daily_views/80582,CimTvPublicResultsDailyView,80582,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,8,FAMILIE,,VTM,2020-02-05T00:00:00.000000,20:03:32,00:24:29,,553.559,,,0
/api/cim_tv_public_results_daily_views/80583,CimTvPublicResultsDailyView,80583,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,9,DNA NYS,,EEN,2020-02-05T00:00:00.000000,21:33:13,00:43:24,,540.512,,,0
/api/cim_tv_public_results_daily_views/80584,CimTvPublicResultsDailyView,80584,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,10,DERTIGERS,,EEN,2020-02-05T00:00:00.000000,22:18:12,00:24:04,,479.686,,,0
/api/cim_tv_public_results_daily_views/80585,CimTvPublicResultsDailyView,80585,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,11,THE SKY IS THE LIMIT,,VIER,2020-02-05T00:00:00.000000,20:35:13,00:49:33,,371.472,,,0
/api/cim_tv_public_results_daily_views/80586,CimTvPublicResultsDailyView,80586,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,12,DE LUIZENMOEDER,,VTM,2020-02-05T00:00:00.000000,20:39:24,00:25:08,,352.248,,,0
/api/cim_tv_public_results_daily_views/80587,CimTvPublicResultsDailyView,80587,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,13,HET 1 UUR-JOURNAAL,,EEN,2020-02-05T00:00:00.000000,13:00:05,00:30:27,,327.982,,,0
/api/cim_tv_public_results_daily_views/80588,CimTvPublicResultsDailyView,80588,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,14,BESTE KIJKERS,,VTM,2020-02-05T00:00:00.000000,21:16:27,00:56:14,,318.308,,,0
/api/cim_tv_public_results_daily_views/80589,CimTvPublicResultsDailyView,80589,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,15,TELEFACTS,,VTM,2020-02-05T00:00:00.000000,22:29:41,00:42:15,,307.201,,,0
/api/cim_tv_public_results_daily_views/80590,CimTvPublicResultsDailyView,80590,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,16,DE BUURTPOLITIE,,VTM,2020-02-05T00:00:00.000000,18:20:14,00:25:55,,305.003,,,0
/api/cim_tv_public_results_daily_views/80591,CimTvPublicResultsDailyView,80591,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,17,FLIKKEN MAASTRICHT,,EEN,2020-02-05T00:00:00.000000,17:14:28,00:49:34,,293.507,,,0
/api/cim_tv_public_results_daily_views/80592,CimTvPublicResultsDailyView,80592,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,18,HET JOURNAAL LAAT,,EEN,2020-02-05T00:00:00.000000,22:43:29,00:18:20,,272.221,,,0
/api/cim_tv_public_results_daily_views/80593,CimTvPublicResultsDailyView,80593,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,19,STUKKEN VAN MENSEN,,VIER,2020-02-05T00:00:00.000000,21:37:48,00:48:20,,260.518,,,0
/api/cim_tv_public_results_daily_views/80594,CimTvPublicResultsDailyView,80594,north,2020-02-06T00:00:00.000000,2020-02-05T00:00:00.000000,20,NIEUWS 13U VTM,,VTM,2020-02-05T00:00:00.000000,12:59:44,00:24:35,,242.377,,,0
/api/cim_tv_public_results_daily_views/80615,CimTvPublicResultsDailyView,80615,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,1,THUIS,,EEN,2020-02-06T00:00:00.000000,20:14:17,00:25:14,,1.111.646,,,0
/api/cim_tv_public_results_daily_views/80616,CimTvPublicResultsDailyView,80616,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,2,HET 7 UUR-JOURNAAL,,EEN,2020-02-06T00:00:00.000000,19:00:03,00:43:30,,938.605,,,0
/api/cim_tv_public_results_daily_views/80617,CimTvPublicResultsDailyView,80617,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,3,IEDEREEN BEROEMD,,EEN,2020-02-06T00:00:00.000000,19:45:39,00:21:23,,840.878,,,0
/api/cim_tv_public_results_daily_views/80618,CimTvPublicResultsDailyView,80618,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,4,NIEUWS 19U VTM,,VTM,2020-02-06T00:00:00.000000,18:59:55,00:51:41,,682.885,,,0
/api/cim_tv_public_results_daily_views/80619,CimTvPublicResultsDailyView,80619,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,5,BLOKKEN,,EEN,2020-02-06T00:00:00.000000,18:30:24,00:26:32,,680.663,,,0
/api/cim_tv_public_results_daily_views/80620,CimTvPublicResultsDailyView,80620,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,6,MUSIC INDUSTRY AWARDS,,EEN,2020-02-06T00:00:00.000000,20:42:11,01:55:48,,622.308,,,0
/api/cim_tv_public_results_daily_views/80621,CimTvPublicResultsDailyView,80621,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,7,FAMILIE,,VTM,2020-02-06T00:00:00.000000,20:02:48,00:24:32,,620.412,,,0
/api/cim_tv_public_results_daily_views/80622,CimTvPublicResultsDailyView,80622,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,8,DERTIGERS,,EEN,2020-02-06T00:00:00.000000,22:40:00,00:24:01,,478.813,,,0
/api/cim_tv_public_results_daily_views/80623,CimTvPublicResultsDailyView,80623,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,9,VB. BB. 1/2F - KORTRIJK/ANTWERPEN,,Q2,2020-02-06T00:00:00.000000,20:45:33,01:38:26,,412.705,,,0
/api/cim_tv_public_results_daily_views/80624,CimTvPublicResultsDailyView,80624,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,10,HOLLAND-BELGIE,,VTM,2020-02-06T00:00:00.000000,20:38:04,01:10:15,,410.814,,,0
/api/cim_tv_public_results_daily_views/80625,CimTvPublicResultsDailyView,80625,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,11,HET 1 UUR-JOURNAAL,,EEN,2020-02-06T00:00:00.000000,13:00:05,00:30:43,,330.205,,,0
/api/cim_tv_public_results_daily_views/80626,CimTvPublicResultsDailyView,80626,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,12,ALLOO IN DE POLITIERECHTBANK,,VTM,2020-02-06T00:00:00.000000,22:08:34,00:53:51,,327.643,,,0
/api/cim_tv_public_results_daily_views/80627,CimTvPublicResultsDailyView,80627,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,13,HET JOURNAAL LAAT,,EEN,2020-02-06T00:00:00.000000,23:04:58,00:15:44,,327.249,,,0
/api/cim_tv_public_results_daily_views/80628,CimTvPublicResultsDailyView,80628,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,14,DE BUURTPOLITIE,,VTM,2020-02-06T00:00:00.000000,18:19:35,00:26:52,,306.191,,,0
/api/cim_tv_public_results_daily_views/80629,CimTvPublicResultsDailyView,80629,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,15,FLIKKEN MAASTRICHT,,EEN,2020-02-06T00:00:00.000000,17:15:09,00:48:52,,286.631,,,0
/api/cim_tv_public_results_daily_views/80630,CimTvPublicResultsDailyView,80630,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,16,EXPEDITIE ROBINSON,,VIER,2020-02-06T00:00:00.000000,20:35:14,00:55:19,,252.882,,,0
/api/cim_tv_public_results_daily_views/80631,CimTvPublicResultsDailyView,80631,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,17,NIEUWS 13U VTM,,VTM,2020-02-06T00:00:00.000000,12:59:54,00:25:07,,199.430,,,0
/api/cim_tv_public_results_daily_views/80632,CimTvPublicResultsDailyView,80632,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,18,HUIZENJAGERS,,VIER,2020-02-06T00:00:00.000000,19:40:51,00:40:23,,192.656,,,0
/api/cim_tv_public_results_daily_views/80633,CimTvPublicResultsDailyView,80633,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,19,"LOIC, ZOT VAN KOKEN",,VTM,2020-02-06T00:00:00.000000,18:00:05,00:15:37,,191.433,,,0
/api/cim_tv_public_results_daily_views/80634,CimTvPublicResultsDailyView,80634,north,2020-02-07T00:00:00.000000,2020-02-06T00:00:00.000000,20,DE AFSPRAAK,,Canvas,2020-02-06T00:00:00.000000,20:34:40,00:45:46,,171.608,,,0
/api/cim_tv_public_results_daily_views/80695,CimTvPublicResultsDailyView,80695,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,1,THUIS,,EEN,2020-02-07T00:00:00.000000,20:10:49,00:25:25,,1.077.188,,,0
/api/cim_tv_public_results_daily_views/80696,CimTvPublicResultsDailyView,80696,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,2,HET 7 UUR-JOURNAAL,,EEN,2020-02-07T00:00:00.000000,19:00:04,00:41:56,,939.979,,,0
/api/cim_tv_public_results_daily_views/80697,CimTvPublicResultsDailyView,80697,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,3,IEDEREEN BEROEMD,,EEN,2020-02-07T00:00:00.000000,19:44:13,00:19:53,,835.707,,,0
/api/cim_tv_public_results_daily_views/80698,CimTvPublicResultsDailyView,80698,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,4,THE VOICE KIDS - THE BLIND AUDITIONS,,VTM,2020-02-07T00:00:00.000000,20:41:09,01:28:36,,689.085,,,0
/api/cim_tv_public_results_daily_views/80699,CimTvPublicResultsDailyView,80699,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,5,BLOKKEN,,EEN,2020-02-07T00:00:00.000000,18:29:49,00:27:14,,614.431,,,0
/api/cim_tv_public_results_daily_views/80700,CimTvPublicResultsDailyView,80700,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,6,NIEUWS 19U VTM,,VTM,2020-02-07T00:00:00.000000,18:59:51,00:51:33,,574.051,,,0
/api/cim_tv_public_results_daily_views/80701,CimTvPublicResultsDailyView,80701,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,7,FAMILIE,,VTM,2020-02-07T00:00:00.000000,20:02:09,00:25:03,,571.481,,,0
/api/cim_tv_public_results_daily_views/80702,CimTvPublicResultsDailyView,80702,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,8,WALLANDER,,EEN,2020-02-07T00:00:00.000000,20:38:33,01:29:00,,382.271,,,0
/api/cim_tv_public_results_daily_views/80703,CimTvPublicResultsDailyView,80703,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,9,HET 1 UUR-JOURNAAL,,EEN,2020-02-07T00:00:00.000000,13:00:05,00:28:47,,320.009,,,0
/api/cim_tv_public_results_daily_views/80704,CimTvPublicResultsDailyView,80704,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,10,DE BUURTPOLITIE,,VTM,2020-02-07T00:00:00.000000,18:19:37,00:26:56,,288.704,,,0
/api/cim_tv_public_results_daily_views/80705,CimTvPublicResultsDailyView,80705,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,11,9-1-1,,VTM,2020-02-07T00:00:00.000000,22:29:42,00:41:16,,255.432,,,0
/api/cim_tv_public_results_daily_views/80706,CimTvPublicResultsDailyView,80706,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,12,DE AFSPRAAK,,Canvas,2020-02-07T00:00:00.000000,20:33:57,00:44:55,,253.341,,,0
/api/cim_tv_public_results_daily_views/80707,CimTvPublicResultsDailyView,80707,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,13,NIEUWS 13U VTM,,VTM,2020-02-07T00:00:00.000000,12:59:54,00:25:24,,223.918,,,0
/api/cim_tv_public_results_daily_views/80708,CimTvPublicResultsDailyView,80708,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,14,HET JOURNAAL LAAT,,EEN,2020-02-07T00:00:00.000000,22:59:54,00:15:18,,187.376,,,0
/api/cim_tv_public_results_daily_views/80709,CimTvPublicResultsDailyView,80709,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,15,ASPE,,VTM,2020-02-07T00:00:00.000000,16:35:57,00:51:55,,187.129,,,0
/api/cim_tv_public_results_daily_views/80710,CimTvPublicResultsDailyView,80710,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,16,TER ZAKE,,Canvas,2020-02-07T00:00:00.000000,20:00:05,00:33:52,,165.367,,,0
/api/cim_tv_public_results_daily_views/80711,CimTvPublicResultsDailyView,80711,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,17,THE NAME OF THE ROSE,,EEN,2020-02-07T00:00:00.000000,22:10:28,00:48:19,,162.588,,,0
/api/cim_tv_public_results_daily_views/80712,CimTvPublicResultsDailyView,80712,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,18,GEUBELS EN DE BELGEN,,VIER,2020-02-07T00:00:00.000000,19:48:49,00:33:00,,161.816,,,0
/api/cim_tv_public_results_daily_views/80713,CimTvPublicResultsDailyView,80713,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,19,SPORTS LATE NIGHT,,VIER,2020-02-07T00:00:00.000000,23:16:14,00:19:24,,147.604,,,0
/api/cim_tv_public_results_daily_views/80714,CimTvPublicResultsDailyView,80714,north,2020-02-10T00:00:00.000000,2020-02-07T00:00:00.000000,20,SPARTACUS,,Canvas,2020-02-07T00:00:00.000000,21:24:31,03:00:47,,145.174,,,0
/api/cim_tv_public_results_daily_views/80715,CimTvPublicResultsDailyView,80715,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,1,HET 7 UUR-JOURNAAL,,EEN,2020-02-08T00:00:00.000000,19:00:05,00:30:21,,677.136,,,0
/api/cim_tv_public_results_daily_views/80716,CimTvPublicResultsDailyView,80716,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,2,NIEUWS 19U VTM,,VTM,2020-02-08T00:00:00.000000,18:59:54,00:42:28,,640.216,,,0
/api/cim_tv_public_results_daily_views/80717,CimTvPublicResultsDailyView,80717,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,3,FC DE KAMPIOENEN,,EEN,2020-02-08T00:00:00.000000,20:15:08,00:29:29,,611.683,,,0
/api/cim_tv_public_results_daily_views/80718,CimTvPublicResultsDailyView,80718,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,4,1 JAAR GRATIS,,EEN,2020-02-08T00:00:00.000000,20:47:45,00:49:51,,602.878,,,0
/api/cim_tv_public_results_daily_views/80719,CimTvPublicResultsDailyView,80719,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,5,VELDRIJDEN. LILLE H.,,EEN,2020-02-08T00:00:00.000000,14:57:20,01:16:10,,499.278,,,0
/api/cim_tv_public_results_daily_views/80720,CimTvPublicResultsDailyView,80720,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,6,DE 25,,VTM,2020-02-08T00:00:00.000000,19:53:51,00:25:39,,490.338,,,0
/api/cim_tv_public_results_daily_views/80721,CimTvPublicResultsDailyView,80721,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,7,IEDEREEN BEROEMD,,EEN,2020-02-08T00:00:00.000000,19:37:51,00:29:03,,456.907,,,0
/api/cim_tv_public_results_daily_views/80722,CimTvPublicResultsDailyView,80722,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,8,RED SPARROW,,VTM,2020-02-08T00:00:00.000000,20:35:25,02:07:23,,423.962,,,0
/api/cim_tv_public_results_daily_views/80723,CimTvPublicResultsDailyView,80723,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,9,HET 1 UUR-JOURNAAL,,EEN,2020-02-08T00:00:00.000000,13:00:04,00:29:39,,393.308,,,0
/api/cim_tv_public_results_daily_views/80724,CimTvPublicResultsDailyView,80724,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,10,VELDRIJDEN. LILLE D.,,EEN,2020-02-08T00:00:00.000000,13:42:32,00:59:09,,379.733,,,0
/api/cim_tv_public_results_daily_views/80725,CimTvPublicResultsDailyView,80725,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,11,SPORZA,,EEN,2020-02-08T00:00:00.000000,13:37:16,00:26:48,,354.068,,,0
/api/cim_tv_public_results_daily_views/80726,CimTvPublicResultsDailyView,80726,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,12,BABY CHIMP RESCUE,,EEN,2020-02-08T00:00:00.000000,18:16:23,00:41:19,,350.502,,,0
/api/cim_tv_public_results_daily_views/80727,CimTvPublicResultsDailyView,80727,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,13,NIEUWS 13U VTM,,VTM,2020-02-08T00:00:00.000000,12:59:54,00:25:50,,317.945,,,0
/api/cim_tv_public_results_daily_views/80728,CimTvPublicResultsDailyView,80728,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,14,SPORTS LATE NIGHT,,VIER,2020-02-08T00:00:00.000000,22:50:11,00:50:26,,309.269,,,0
/api/cim_tv_public_results_daily_views/80729,CimTvPublicResultsDailyView,80729,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,15,EXPEDITIE PAIRI DAIZA,,VTM,2020-02-08T00:00:00.000000,18:25:00,00:20:56,,214.963,,,0
/api/cim_tv_public_results_daily_views/80730,CimTvPublicResultsDailyView,80730,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,16,THE LEGEND OF TARZAN,,VIER,2020-02-08T00:00:00.000000,20:26:57,01:38:24,,206.812,,,0
/api/cim_tv_public_results_daily_views/80731,CimTvPublicResultsDailyView,80731,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,17,VRANCKX,,Canvas,2020-02-08T00:00:00.000000,20:10:02,00:27:44,,205.176,,,0
/api/cim_tv_public_results_daily_views/80732,CimTvPublicResultsDailyView,80732,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,18,DERTIGERS,,EEN,2020-02-08T00:00:00.000000,22:24:41,00:22:46,,200.501,,,0
/api/cim_tv_public_results_daily_views/80733,CimTvPublicResultsDailyView,80733,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,19,HET JOURNAAL LAAT,,EEN,2020-02-08T00:00:00.000000,23:10:59,00:16:55,,187.878,,,0
/api/cim_tv_public_results_daily_views/80734,CimTvPublicResultsDailyView,80734,north,2020-02-10T00:00:00.000000,2020-02-08T00:00:00.000000,20,BELOW THE SURFACE,,Canvas,2020-02-08T00:00:00.000000,20:39:48,00:43:06,,187.331,,,0
/api/cim_tv_public_results_daily_views/80735,CimTvPublicResultsDailyView,80735,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,1,KAMP WAES,,EEN,2020-02-09T00:00:00.000000,20:02:32,00:51:31,,1.469.693,,,0
/api/cim_tv_public_results_daily_views/80736,CimTvPublicResultsDailyView,80736,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,2,HET 7 UUR-JOURNAAL,,EEN,2020-02-09T00:00:00.000000,19:00:05,00:22:58,,1.276.251,,,0
/api/cim_tv_public_results_daily_views/80737,CimTvPublicResultsDailyView,80737,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,3,SPORTWEEKEND,,EEN,2020-02-09T00:00:00.000000,19:23:03,00:33:20,,1.120.085,,,0
/api/cim_tv_public_results_daily_views/80738,CimTvPublicResultsDailyView,80738,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,4,OVER WATER,,EEN,2020-02-09T00:00:00.000000,20:56:44,00:50:07,,962.279,,,0
/api/cim_tv_public_results_daily_views/80739,CimTvPublicResultsDailyView,80739,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,5,NIEUWS 19U VTM,,VTM,2020-02-09T00:00:00.000000,18:59:54,00:44:44,,944.683,,,0
/api/cim_tv_public_results_daily_views/80740,CimTvPublicResultsDailyView,80740,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,6,HET 1 UUR-JOURNAAL,,EEN,2020-02-09T00:00:00.000000,13:00:06,00:32:43,,750.670,,,0
/api/cim_tv_public_results_daily_views/80741,CimTvPublicResultsDailyView,80741,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,7,LILI EN MARLEEN,,VTM,2020-02-09T00:00:00.000000,19:55:36,00:26:45,,732.196,,,0
/api/cim_tv_public_results_daily_views/80742,CimTvPublicResultsDailyView,80742,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,8,BASKET. WK. KWALIF D. - BELGIE/ZWEDEN,,EEN,2020-02-09T00:00:00.000000,14:52:51,01:45:23,,579.544,,,0
/api/cim_tv_public_results_daily_views/80743,CimTvPublicResultsDailyView,80743,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,9,DAGELIJKSE KOST,,EEN,2020-02-09T00:00:00.000000,18:11:53,00:45:23,,565.811,,,0
/api/cim_tv_public_results_daily_views/80744,CimTvPublicResultsDailyView,80744,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,10,THE ZOO,,EEN,2020-02-09T00:00:00.000000,13:38:07,00:24:06,,441.959,,,0
/api/cim_tv_public_results_daily_views/80745,CimTvPublicResultsDailyView,80745,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,11,SPORZA,,EEN,2020-02-09T00:00:00.000000,14:46:23,00:42:04,,431.473,,,0
/api/cim_tv_public_results_daily_views/80746,CimTvPublicResultsDailyView,80746,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,12,FLYING TO THE ENDS OF THE EARTH,,EEN,2020-02-09T00:00:00.000000,21:50:00,00:46:22,,417.494,,,0
/api/cim_tv_public_results_daily_views/80747,CimTvPublicResultsDailyView,80747,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,13,HET JOURNAAL LAAT,,EEN,2020-02-09T00:00:00.000000,22:37:43,00:15:33,,416.926,,,0
/api/cim_tv_public_results_daily_views/80748,CimTvPublicResultsDailyView,80748,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,14,ESCAPE PLAN,,VTM,2020-02-09T00:00:00.000000,20:33:16,01:42:31,,382.298,,,0
/api/cim_tv_public_results_daily_views/80749,CimTvPublicResultsDailyView,80749,north,2020-02-10T00:00:00.000000,2020-02-09T00:00:00.000000,15,DE ZEVENDE DAG,,EEN,2020-02-09T00:00:00.000000,11:00:04,01:57:21,,375.934,,,0
